ItemID,OrderID,ProductID,Qty
64358,3418,3233,8
64359,2594,1904,7
64360,3851,3439,3
64361,1370,3170,4
64362,908,58,7
64363,3588,2631,3
64364,3743,3855,2
64365,4124,1345,1
64366,8606,1811,1
64367,121,877,8
64368,6809,4154,7
64369,4561,3811,6
64370,3325,1645,4
64371,6198,573,5
64372,2313,4665,9
64373,1744,4405,9
64374,4641,3860,4
64375,2455,3276,9
64376,3179,4340,2
64377,5526,3526,5
64378,2696,4458,2
64379,1015,159,1
64380,5162,410,8
64381,3038,1639,8
64382,8485,4409,4
64383,6934,3226,2
64384,730,2131,5
64385,7675,117,3
64386,227,4433,7
64387,9785,668,9
64388,5869,739,9
64389,7666,2444,1
64390,5739,3375,8
64391,8529,926,5
64392,118,1410,5
64393,324,553,6
64394,5392,4397,6
64395,9089,4239,6
64396,2006,1563,6
64397,2114,3536,4
64398,2319,332,1
64399,4408,1758,9
64400,3671,2505,1
64401,4313,4046,3
64402,6247,1371,4
64403,8735,4432,5
64404,6070,102,2
64405,8003,3335,9
64406,3601,288,4
64407,6017,3311,7
64408,1352,1852,7
64409,1000,4995,9
64410,2758,1343,1
64411,4605,1688,1
64412,7020,4021,5
64413,5476,2046,6
64414,6424,4785,5
64415,9064,4091,2
64416,8956,1560,7
64417,2590,1228,5
64418,622,3090,8
64419,3129,3801,3
64420,1122,4150,7
64421,7734,3563,3
64422,3984,4577,5
64423,1962,3716,9
64424,5262,650,4
64425,1958,3071,4
64426,3926,1485,8
64427,4881,4015,2
64428,7598,2977,6
64429,6985,4160,7
64430,9554,3801,5
64431,5106,1663,9
64432,530,34,3
64433,7616,2416,8
64434,8917,3809,7
64435,6137,3805,5
64436,2656,4034,3
64437,6664,2486,2
64438,9002,2589,7
64439,906,717,6
64440,7087,1533,5
64441,4545,447,5
64442,957,4935,1
64443,9839,3147,6
64444,7831,4017,2
64445,1975,4258,8
64446,8179,3977,9
64447,5264,179,8
64448,9736,546,7
64449,4011,4035,5
64450,9000,2824,3
64451,3070,2154,9
64452,2091,1311,2
64453,14,4509,3
64454,4579,3123,4
64455,9578,2243,3
64456,3271,1638,8
64457,502,2489,5
64458,4427,4447,1
64459,9529,206,9
64460,2459,2850,5
64461,3295,3595,5
64462,1135,977,7
64463,3854,980,8
64464,9434,4716,6
64465,8457,4318,6
64466,26,3364,3
64467,6767,2870,4
64468,5785,2553,6
64469,6854,3955,5
64470,7085,3214,5
64471,4852,2085,2
64472,3993,2398,4
64473,9264,4319,3
64474,5287,3650,1
64475,3828,3350,3
64476,9196,2041,2
64477,7303,4611,6
64478,622,235,9
64479,3129,2398,1
64480,8225,4528,4
64481,7435,1707,3
64482,8016,1959,3
64483,9912,2769,9
64484,1828,2225,1
64485,1227,2620,5
64486,1804,3798,1
64487,4394,4695,8
64488,4706,2163,7
64489,5422,107,5
64490,5488,2668,6
64491,4557,620,4
64492,6797,2688,9
64493,9977,4395,5
64494,14,3290,5
64495,1234,1861,5
64496,8688,1344,6
64497,724,1009,7
64498,8095,4470,8
64499,7604,3965,9
64500,8293,2608,7
64501,1860,1430,3
64502,8122,1584,6
64503,9666,4191,9
64504,5126,4180,6
64505,257,482,9
64506,3556,4533,1
64507,2980,3854,8
64508,9149,611,7
64509,6015,1954,8
64510,9680,4657,1
64511,1025,355,6
64512,9291,2615,4
64513,2055,2578,7
64514,3604,4157,1
64515,8758,2739,4
64516,5062,3365,6
64517,3247,723,3
64518,5480,439,7
64519,5101,555,6
64520,1635,3113,5
64521,4649,3106,6
64522,6457,3198,2
64523,8281,68,9
64524,1164,635,3
64525,4408,3074,4
64526,2812,4527,1
64527,3276,1467,8
64528,6475,1662,3
64529,8648,2993,4
64530,9804,3996,4
64531,6787,2095,2
64532,4118,1927,5
64533,2471,3507,7
64534,7031,4478,4
64535,8397,457,9
64536,9331,2522,3
64537,7718,2702,3
64538,7527,3505,3
64539,377,2604,1
64540,1573,1183,2
64541,9041,1181,3
64542,4366,3728,1
64543,8904,2140,3
64544,4684,4319,9
64545,2930,4282,4
64546,5808,1169,3
64547,5464,2344,9
64548,5447,1295,5
64549,1782,4614,3
64550,5080,4325,7
64551,8259,2677,1
64552,8542,1758,4
64553,5608,4025,1
64554,5062,2236,6
64555,2457,890,8
64556,6491,638,8
64557,8253,3692,4
64558,6910,2388,6
64559,1676,130,6
64560,6308,3447,7
64561,1798,3084,6
64562,3332,4823,6
64563,65,4541,2
64564,5421,2980,3
64565,3306,764,2
64566,3576,1716,5
64567,6030,4002,8
64568,4149,2600,1
64569,1123,2727,1
64570,6309,1509,9
64571,9676,2728,8
64572,485,4739,4
64573,9630,218,3
64574,1817,813,2
64575,6085,4795,3
64576,8344,1556,5
64577,6881,3012,3
64578,4945,1475,3
64579,5580,3402,7
64580,4594,2725,4
64581,1534,3626,2
64582,9746,1479,9
64583,9256,700,3
64584,8372,480,9
64585,4282,386,5
64586,2423,4372,5
64587,3855,1189,6
64588,1365,3615,4
64589,9672,4417,8
64590,3945,46,5
64591,1319,979,9
64592,8891,105,4
64593,2152,2151,3
64594,6797,2114,3
64595,9175,1450,2
64596,5412,3540,9
64597,3380,2327,2
64598,4584,316,3
64599,7046,1689,4
64600,1009,232,3
64601,3627,4156,9
64602,2656,3988,6
64603,7088,3201,9
64604,4271,2366,8
64605,8379,1967,2
64606,2344,4518,7
64607,6402,2632,2
64608,2717,3364,9
64609,8039,3585,4
64610,9053,3234,3
64611,7192,4778,1
64612,3635,4887,2
64613,7567,2827,8
64614,2774,4145,5
64615,6119,4347,3
64616,5689,358,3
64617,1960,1590,5
64618,5328,651,7
64619,4579,2097,7
64620,8576,135,4
64621,7551,4140,4
64622,62,439,8
64623,4661,4077,4
64624,1027,2652,6
64625,5679,3069,3
64626,1598,3706,1
64627,4816,4015,7
64628,469,1778,9
64629,236,1339,5
64630,4142,3546,7
64631,7527,3771,5
64632,4674,1255,9
64633,3758,22,1
64634,3236,3090,1
64635,2090,3931,7
64636,7790,2648,1
64637,9142,3465,9
64638,6990,4971,4
64639,3233,2809,7
64640,7243,4498,5
64641,1195,4543,8
64642,2399,3889,1
64643,3840,1587,7
64644,5566,4166,1
64645,3311,2744,7
64646,6045,3319,2
64647,323,3291,3
64648,3619,2139,8
64649,978,3152,3
64650,7373,4982,2
64651,5098,2941,6
64652,6706,1378,7
64653,1959,2813,8
64654,7421,975,3
64655,6488,3337,2
64656,2000,1687,8
64657,4737,3264,9
64658,8961,2271,7
64659,1641,1934,3
64660,938,2198,5
64661,1951,2286,7
64662,8649,205,3
64663,3885,1885,1
64664,4489,2269,5
64665,1187,11,2
64666,7095,2049,8
64667,3639,2835,5
64668,9636,567,5
64669,6372,1389,8
64670,9783,1357,4
64671,5579,108,8
64672,797,3433,4
64673,1230,399,5
64674,9050,3978,9
64675,7949,4372,1
64676,126,3621,9
64677,2016,4298,6
64678,5816,463,2
64679,9020,4346,9
64680,6394,2677,3
64681,490,176,7
64682,119,1610,6
64683,9433,2270,1
64684,7074,3811,4
64685,9927,1502,5
64686,1965,2965,8
64687,9735,3870,7
64688,4092,2749,5
64689,4517,474,7
64690,5031,2983,5
64691,9894,2102,7
64692,669,2425,2
64693,6533,1765,2
64694,9120,3131,7
64695,2435,1896,3
64696,9151,1891,9
64697,1757,1806,9
64698,9370,4915,2
64699,5494,2948,5
64700,5563,726,2
64701,8877,2616,1
64702,1277,3054,5
64703,2721,2303,1
64704,1300,4406,3
64705,4527,4312,4
64706,1655,4892,8
64707,2246,528,7
64708,9477,2929,7
64709,4214,3331,4
64710,6450,4583,2
64711,7951,2633,3
64712,6241,3043,2
64713,4488,1363,1
64714,9320,3913,8
64715,1146,4072,4
64716,9920,4054,1
64717,4389,281,9
64718,2075,1390,2
64719,6054,462,4
64720,9402,1732,6
64721,4161,2722,3
64722,5240,4523,6
64723,4356,3051,4
64724,5814,4314,4
64725,9587,661,5
64726,7205,2732,3
64727,4135,1302,3
64728,744,3700,1
64729,3006,2574,6
64730,3177,3358,6
64731,957,366,5
64732,7559,2156,1
64733,8448,341,2
64734,5187,3323,1
64735,1880,3950,9
64736,4206,4340,1
64737,7207,10,4
64738,9074,4741,2
64739,9381,4611,1
64740,2402,1999,8
64741,761,1253,5
64742,6238,2910,6
64743,4572,2385,8
64744,9219,2656,9
64745,3177,4945,7
64746,8907,4474,2
64747,2583,1402,3
64748,451,4940,5
64749,870,4737,8
64750,3169,1941,1
64751,7005,2620,7
64752,3840,3555,2
64753,380,4901,5
64754,2646,2578,8
64755,765,1968,7
64756,3359,2100,4
64757,577,2198,7
64758,5481,546,3
64759,7818,3944,9
64760,3392,3389,1
64761,988,281,4
64762,4594,419,2
64763,6600,4900,9
64764,8694,1694,5
64765,7399,2410,3
64766,9550,212,1
64767,6400,451,3
64768,2703,4973,9
64769,127,2614,2
64770,3428,2793,8
64771,599,3257,5
64772,2809,3930,1
64773,9746,1328,3
64774,3013,695,3
64775,6052,4070,4
64776,9787,2863,5
64777,2540,2198,7
64778,9497,2459,9
64779,8147,3094,9
64780,8043,343,8
64781,740,4587,5
64782,3121,4256,7
64783,7765,297,6
64784,1491,1880,6
64785,7855,3529,9
64786,569,3826,3
64787,7099,107,7
64788,4027,1426,5
64789,8933,3744,7
64790,1036,2170,8
64791,4345,4830,9
64792,1466,1173,8
64793,9912,2392,2
64794,842,1420,2
64795,2323,4184,4
64796,551,2087,6
64797,4094,2019,8
64798,3030,4263,7
64799,5086,303,9
64800,5320,4798,1
64801,9265,2026,1
64802,3152,3467,2
64803,5343,1734,8
64804,6270,4939,7
64805,4716,1770,4
64806,2300,4422,8
64807,3971,4788,5
64808,4287,2905,2
64809,5997,4705,7
64810,2030,1873,9
64811,37,1192,7
64812,4341,2897,8
64813,2123,1015,4
64814,5850,4667,9
64815,2171,608,6
64816,3132,3357,4
64817,5362,3260,2
64818,9941,2604,1
64819,8979,2785,4
64820,9773,2452,8
64821,9937,4148,9
64822,4818,3701,7
64823,5256,647,9
64824,4906,469,8
64825,9090,4807,2
64826,9921,4380,7
64827,3190,3268,3
64828,434,3180,9
64829,4609,375,3
64830,6453,4687,7
64831,2499,2287,4
64832,1721,4529,1
64833,9715,2958,9
64834,5721,2663,2
64835,8877,4180,8
64836,7731,1984,9
64837,2617,1341,3
64838,1075,4609,7
64839,3671,4370,9
64840,7025,375,5
64841,5964,3183,2
64842,8101,879,3
64843,1420,1712,7
64844,5621,1882,5
64845,7989,1703,6
64846,5813,4017,6
64847,1084,1570,7
64848,6201,1031,7
64849,4270,4261,3
64850,2421,1054,4
64851,380,4448,2
64852,8103,701,2
64853,5549,4303,9
64854,842,4683,4
64855,9659,4510,9
64856,4485,603,9
64857,1822,3634,9
64858,3777,3877,5
64859,2927,4821,1
64860,1064,1488,6
64861,2636,4878,3
64862,4969,3499,5
64863,6413,3946,3
64864,8328,3284,8
64865,7605,3499,8
64866,8861,4209,6
64867,931,677,8
64868,1294,2382,7
64869,9202,101,6
64870,3336,1040,9
64871,4131,1778,7
64872,8199,2977,3
64873,34,4147,6
64874,6238,775,2
64875,6027,3795,5
64876,5350,3551,8
64877,5018,3312,1
64878,5977,2277,6
64879,8151,1426,4
64880,3080,4916,2
64881,3484,3185,1
64882,2040,94,8
64883,9316,1883,2
64884,6603,2022,9
64885,4760,1039,7
64886,34,3932,6
64887,648,2326,3
64888,8664,4884,5
64889,5152,3780,2
64890,9935,2058,7
64891,8886,509,8
64892,4213,583,8
64893,6319,3241,2
64894,3476,3016,6
64895,7336,1152,7
64896,7928,3015,4
64897,165,3884,1
64898,4192,791,4
64899,1678,3669,5
64900,5376,4082,5
64901,8106,561,6
64902,7487,2885,2
64903,1605,2406,8
64904,9732,1382,8
64905,8939,1495,5
64906,655,1786,4
64907,4503,1675,9
64908,9023,1352,2
64909,6554,4500,9
64910,9517,1989,9
64911,2581,2119,4
64912,53,3859,1
64913,5320,4748,5
64914,3904,4541,7
64915,8284,1509,6
64916,2884,3996,8
64917,1745,2561,2
64918,7675,542,6
64919,362,4185,6
64920,8655,4539,4
64921,3084,3459,8
64922,2766,1149,4
64923,5931,4694,6
64924,2467,3252,9
64925,2608,3639,3
64926,5697,3573,1
64927,2720,964,4
64928,9838,1770,4
64929,3207,1305,6
64930,9798,1507,6
64931,9286,3781,5
64932,7658,172,3
64933,4662,1516,6
64934,3500,2398,7
64935,3890,740,7
64936,4420,733,6
64937,2578,1015,6
64938,4612,4865,4
64939,9653,4284,1
64940,3473,532,2
64941,5993,1770,2
64942,1889,2398,5
64943,30,57,6
64944,6769,3098,9
64945,8127,2009,9
64946,8001,2623,8
64947,9471,2628,1
64948,6123,4252,8
64949,27,4721,8
64950,8788,1336,4
64951,3613,1830,7
64952,8396,3705,1
64953,1926,2298,8
64954,1318,98,6
64955,2567,1309,5
64956,8096,2443,9
64957,3466,4618,5
64958,3838,3265,6
64959,6451,4308,2
64960,2391,2740,2
64961,9781,1072,5
64962,1711,271,6
64963,2434,3620,3
64964,6915,1316,8
64965,2194,1801,2
64966,5589,1962,1
64967,2568,2928,8
64968,1914,4178,7
64969,9795,4783,1
64970,5758,717,3
64971,9495,1362,4
64972,9071,1693,6
64973,8099,4582,1
64974,7531,2554,4
64975,951,373,6
64976,331,1342,3
64977,646,1615,9
64978,9132,40,1
64979,3499,2439,8
64980,6111,3874,7
64981,4303,3098,1
64982,6129,459,4
64983,5926,1560,8
64984,4042,3879,6
64985,9216,3391,3
64986,4702,983,3
64987,8464,1454,5
64988,1005,4037,9
64989,3941,664,9
64990,8145,3056,6
64991,6715,3692,7
64992,7593,2019,3
64993,1827,2886,5
64994,7311,2465,8
64995,4405,1184,8
64996,6477,4173,3
64997,6512,318,8
64998,2237,1002,8
64999,4191,2162,8
65000,2596,2621,9
65001,1393,2925,8
65002,9870,3838,5
65003,1802,3289,6
65004,5569,4191,5
65005,3764,1250,9
65006,839,4591,6
65007,2417,3372,5
65008,3160,3797,7
65009,5936,1335,9
65010,7107,1704,9
65011,5930,4093,3
65012,9534,1955,2
65013,1319,2561,9
65014,784,2675,6
65015,8037,4680,8
65016,2512,1892,1
65017,6929,3502,1
65018,3943,2812,4
65019,2092,607,5
65020,7165,1392,4
65021,985,4262,5
65022,7016,2061,8
65023,1160,661,6
65024,6879,3514,4
65025,736,4636,1
65026,4160,3998,3
65027,8439,1745,1
65028,9816,1234,5
65029,3855,4883,4
65030,5891,1994,7
65031,1797,1490,4
65032,8583,1178,8
65033,5802,2114,5
65034,592,4301,6
65035,9924,4059,7
65036,9638,522,2
65037,5928,1191,5
65038,4721,1793,9
65039,2471,4323,7
65040,9306,3830,2
65041,974,4121,9
65042,7259,1766,6
65043,9610,4656,4
65044,5465,2112,9
65045,6333,1274,4
65046,4258,3261,5
65047,719,224,8
65048,7909,2940,8
65049,3185,1686,8
65050,4653,1115,8
65051,3488,4592,8
65052,8065,4200,2
65053,9468,2803,7
65054,6311,3834,4
65055,3504,2351,1
65056,3080,398,5
65057,3494,1771,1
65058,1997,327,8
65059,7671,4372,4
65060,942,4841,4
65061,1548,2113,7
65062,3822,736,7
65063,7070,3880,8
65064,4988,3615,5
65065,7061,4770,2
65066,8350,3131,7
65067,3150,2016,9
65068,790,2922,8
65069,7320,3827,9
65070,8420,3706,1
65071,9092,3988,6
65072,9919,1551,7
65073,1718,1244,1
65074,9473,3051,3
65075,2386,4020,3
65076,5327,4924,1
65077,4021,604,8
65078,5610,3372,9
65079,5628,2916,5
65080,1557,1172,3
65081,4637,3141,8
65082,2672,3004,6
65083,9598,4691,8
65084,3531,1461,5
65085,6561,268,2
65086,517,3743,4
65087,7658,1669,3
65088,5379,4378,4
65089,4950,4065,3
65090,2434,2029,8
65091,97,2266,5
65092,3658,984,1
65093,5508,887,6
65094,7940,2473,8
65095,3223,1422,8
65096,3535,1053,1
65097,5201,152,5
65098,2605,3784,1
65099,4231,359,8
65100,9377,2390,8
65101,8745,4657,4
65102,3698,2569,7
65103,2817,3409,7
65104,3887,4772,5
65105,6121,1398,7
65106,448,754,6
65107,388,1872,4
65108,3110,4685,7
65109,7419,4485,6
65110,1295,6,6
65111,2831,3715,5
65112,778,3256,7
65113,5184,2258,1
65114,9296,3382,3
65115,3018,1696,1
65116,7235,3774,7
65117,264,1033,5
65118,345,4796,7
65119,8248,259,2
65120,9241,1502,6
65121,3386,1117,5
65122,6232,4871,4
65123,2506,3713,2
65124,5016,3778,3
65125,6746,2093,3
65126,7904,1101,6
65127,3470,2308,7
65128,647,2234,9
65129,6700,1712,2
65130,412,98,9
65131,6883,1675,8
65132,2507,3747,9
65133,2314,3903,1
65134,5356,2017,7
65135,6762,3019,2
65136,83,1099,1
65137,3523,3690,5
65138,8608,3210,4
65139,8655,3988,9
65140,517,803,5
65141,6352,1775,6
65142,5644,4524,9
65143,5927,806,4
65144,5385,1336,2
65145,2797,2966,1
65146,7779,3224,8
65147,6610,3316,4
65148,5153,4901,9
65149,4856,622,2
65150,3599,886,9
65151,5097,2407,8
65152,2116,2853,6
65153,4919,2137,2
65154,29,1416,8
65155,982,1783,1
65156,8645,2759,7
65157,66,3436,6
65158,3143,1688,4
65159,1078,4706,2
65160,6554,3343,6
65161,5805,2273,1
65162,7774,2614,2
65163,2297,1944,6
65164,4910,3330,2
65165,8877,3934,7
65166,3251,56,2
65167,756,2267,3
65168,8001,1776,7
65169,1942,2388,3
65170,3429,3322,2
65171,5336,1166,1
65172,1958,4271,2
65173,9762,1655,5
65174,1793,731,7
65175,3220,343,3
65176,1374,4024,4
65177,6110,2881,1
65178,9888,2169,5
65179,214,1894,6
65180,7173,4913,3
65181,8935,3461,9
65182,5061,4166,7
65183,510,2805,6
65184,7836,3320,7
65185,8204,4880,1
65186,4568,2076,1
65187,6008,126,2
65188,5823,2719,4
65189,3592,4135,1
65190,7595,830,3
65191,1826,226,4
65192,1255,873,9
65193,7368,1901,7
65194,1186,1915,8
65195,8770,825,1
65196,64,2086,4
65197,9452,4081,2
65198,4508,299,3
65199,8240,3431,8
65200,1868,3147,1
65201,2512,3438,6
65202,4797,3228,2
65203,5442,2414,8
65204,1033,4224,2
65205,7963,3857,5
65206,9856,3400,2
65207,4834,3951,3
65208,6708,3812,2
65209,8794,3529,6
65210,9738,1843,2
65211,1081,4175,7
65212,8068,2901,6
65213,5446,650,2
65214,3999,2305,8
65215,243,4253,7
65216,7598,3770,7
65217,9386,4511,9
65218,9748,2479,8
65219,4935,4822,3
65220,5714,1060,9
65221,5241,2083,8
65222,8316,3369,1
65223,6571,4875,7
65224,1560,3634,6
65225,6413,4513,1
65226,2942,106,1
65227,7532,3132,5
65228,6671,3414,7
65229,3755,1364,6
65230,334,2267,2
65231,8689,159,2
65232,1106,1257,7
65233,1774,149,9
65234,73,4183,1
65235,2516,3588,7
65236,5786,196,2
65237,8605,3280,3
65238,309,1504,1
65239,2153,3057,1
65240,1572,3605,7
65241,8688,711,1
65242,7181,1561,5
65243,1351,2833,9
65244,2322,23,8
65245,5036,2114,2
65246,5942,4746,9
65247,3292,2957,2
65248,3410,2219,9
65249,8615,1280,8
65250,6476,4500,8
65251,457,88,3
65252,9952,2012,8
65253,5075,2453,3
65254,375,2324,9
65255,7067,4824,9
65256,2125,2683,6
65257,4714,1127,1
65258,725,3970,5
65259,54,3046,9
65260,2656,2658,4
65261,9435,1827,3
65262,4985,100,7
65263,4513,854,3
65264,160,3922,4
65265,3815,3361,4
65266,8313,2168,2
65267,8496,4015,2
65268,5710,4117,2
65269,5968,3183,8
65270,6631,4787,7
65271,6326,2629,9
65272,7537,4089,3
65273,8867,2721,3
65274,8496,2862,8
65275,9528,379,3
65276,4151,4631,5
65277,5989,4825,5
65278,80,3195,9
65279,8836,2481,6
65280,7354,3869,8
65281,6724,427,6
65282,8153,2252,7
65283,1962,4604,6
65284,9306,1837,1
65285,6429,3315,5
65286,3025,2657,7
65287,6333,2813,4
65288,8081,1627,5
65289,3356,577,7
65290,8801,3899,6
65291,1294,1629,5
65292,5960,1762,1
65293,2830,3997,3
65294,4414,928,8
65295,6427,2745,7
65296,8359,4412,6
65297,4149,1022,1
65298,8467,3639,1
65299,5913,4297,1
65300,1307,2032,2
65301,6070,38,7
65302,6590,3370,3
65303,595,2765,4
65304,8338,4458,4
65305,8499,3816,5
65306,4160,4190,4
65307,4873,4112,7
65308,4572,423,1
65309,1908,4501,5
65310,6281,1356,1
65311,4434,587,7
65312,5570,2761,1
65313,6209,2224,9
65314,3248,2098,1
65315,3979,928,9
65316,5777,4231,8
65317,5462,4792,6
65318,3345,4615,2
65319,4669,3549,2
65320,3385,970,2
65321,5342,1760,6
65322,7186,2599,5
65323,4651,1447,3
65324,6789,2617,9
65325,4894,2249,2
65326,701,1763,1
65327,1334,1909,6
65328,3250,4001,9
65329,5860,4974,5
65330,6773,3257,9
65331,4283,1747,6
65332,7732,1442,7
65333,5378,4120,2
65334,6595,816,2
65335,2482,685,8
65336,865,1306,3
65337,1740,582,6
65338,9684,4353,5
65339,2119,1393,5
65340,5210,3792,8
65341,493,617,5
65342,6343,3945,6
65343,8244,4579,2
65344,8688,2535,4
65345,5630,4389,2
65346,3771,4438,5
65347,3650,52,2
65348,4002,2042,2
65349,2243,2197,9
65350,7540,3499,8
65351,9489,2342,7
65352,3350,4176,2
65353,8093,4016,4
65354,4179,4266,7
65355,8454,3758,1
65356,243,2142,1
65357,907,3685,8
65358,8365,1983,4
65359,556,2082,4
65360,4937,2441,1
65361,5935,3354,3
65362,5049,2785,2
65363,6553,4968,1
65364,4694,1813,1
65365,854,118,1
65366,2276,2342,6
65367,6224,1832,1
65368,6089,3595,6
65369,9901,175,5
65370,4035,260,2
65371,199,1980,8
65372,3528,61,1
65373,4268,1772,4
65374,1056,783,3
65375,5069,1150,8
65376,7094,1561,9
65377,105,2418,4
65378,4787,2789,5
65379,6217,2583,2
65380,3567,3498,2
65381,8041,2576,2
65382,6766,3462,6
65383,7239,4885,1
65384,6288,173,6
65385,5645,3237,5
65386,9946,1179,6
65387,9091,4122,3
65388,9545,3349,2
65389,9226,3858,7
65390,141,2029,3
65391,4952,872,8
65392,905,2180,4
65393,8089,2503,7
65394,1374,159,5
65395,6514,4262,1
65396,7495,2937,8
65397,9039,3655,1
65398,9036,4456,9
65399,8417,20,3
65400,9547,4741,1
65401,1465,4544,7
65402,9430,2167,5
65403,7297,4036,9
65404,9180,2026,6
65405,2042,1396,6
65406,5307,4485,1
65407,7457,2713,3
65408,6769,1375,3
65409,4671,2179,3
65410,8688,4391,2
65411,2484,2330,4
65412,5525,4338,5
65413,5292,3663,1
65414,4615,4141,5
65415,8866,3054,5
65416,3739,2182,1
65417,4914,1256,8
65418,2171,4823,7
65419,9671,1586,6
65420,9143,3700,4
65421,4739,4071,1
65422,5260,789,2
65423,931,3833,5
65424,1279,451,2
65425,9603,1591,6
65426,2313,2133,6
65427,8742,1018,2
65428,1195,2509,1
65429,9465,472,1
65430,8907,2566,7
65431,3209,3078,3
65432,6967,794,8
65433,6318,4901,9
65434,8847,2507,8
65435,6726,1196,7
65436,5328,865,1
65437,838,1085,9
65438,6200,257,4
65439,8678,4333,9
65440,8652,3393,6
65441,9011,680,8
65442,4418,1898,1
65443,41,3680,4
65444,8478,4345,6
65445,4213,2258,5
65446,5907,1744,1
65447,3948,2488,5
65448,8383,1271,7
65449,5869,1206,4
65450,3039,1599,3
65451,6923,2006,4
65452,7563,3880,7
65453,1661,4308,5
65454,5737,846,5
65455,8747,3165,5
65456,5913,3710,1
65457,437,3722,4
65458,5928,2155,9
65459,9078,3761,6
65460,6147,388,5
65461,1400,2159,8
65462,7315,3949,5
65463,5514,4397,9
65464,6211,2628,3
65465,8554,1361,4
65466,2344,544,5
65467,7554,2867,8
65468,3373,797,9
65469,2519,672,4
65470,548,4168,6
65471,9092,3531,3
65472,942,1433,7
65473,4745,2681,2
65474,9474,2276,5
65475,9714,3714,2
65476,2652,1274,3
65477,8531,3840,6
65478,8641,3708,3
65479,5551,477,4
65480,5687,3184,8
65481,9766,3357,3
65482,3857,1659,7
65483,3874,4388,2
65484,9867,2981,2
65485,2908,2617,6
65486,8303,2338,3
65487,244,1087,4
65488,566,3828,3
65489,2062,534,6
65490,1013,4762,5
65491,1096,1493,4
65492,9775,2512,5
65493,399,3563,1
65494,6446,1149,3
65495,2066,3619,3
65496,138,3670,7
65497,8281,3376,5
65498,9463,4905,3
65499,1727,3468,5
65500,8385,2045,9
65501,9340,2711,1
65502,5053,4322,2
65503,8289,3270,5
65504,1755,4693,3
65505,7028,3097,8
65506,721,2533,5
65507,5036,4332,7
65508,8015,39,4
65509,5805,4290,1
65510,6142,4888,5
65511,5223,2603,9
65512,6602,1490,5
65513,8953,2813,8
65514,7009,3873,7
65515,8538,3503,6
65516,1930,670,5
65517,6093,1971,6
65518,817,4389,4
65519,4245,3900,3
65520,5308,4144,2
65521,9868,1609,8
65522,3019,2376,4
65523,5850,893,9
65524,4257,2277,9
65525,4207,1085,3
65526,676,1705,2
65527,932,4766,2
65528,9456,3467,7
65529,8768,1417,8
65530,8200,1122,1
65531,9939,3094,1
65532,5531,1522,9
65533,4863,4877,5
65534,3869,4631,7
65535,4310,3672,7
65536,2694,3453,8
65537,3247,4374,2
65538,7342,761,2
65539,1513,2821,3
65540,6151,3240,1
65541,3090,1714,7
65542,1065,4131,3
65543,8407,296,5
65544,4508,4702,3
65545,1104,4557,3
65546,7138,4368,1
65547,1826,2971,8
65548,327,831,8
65549,665,4682,8
65550,3703,717,1
65551,7128,1279,9
65552,1054,2212,2
65553,6653,3518,3
65554,8999,2951,8
65555,1996,2197,3
65556,7182,4167,8
65557,5335,1499,9
65558,1361,1488,9
65559,1883,1400,4
65560,6657,3319,5
65561,7839,2354,4
65562,280,3172,4
65563,3741,4129,8
65564,5173,2776,3
65565,2385,375,2
65566,2821,2285,5
65567,17,3188,4
65568,5100,2103,4
65569,8811,4621,6
65570,4853,136,8
65571,8335,972,1
65572,6101,2472,4
65573,7382,1255,8
65574,7446,2172,1
65575,9657,2006,5
65576,6421,4087,8
65577,5303,484,9
65578,7596,4303,2
65579,9365,4194,8
65580,4191,303,8
65581,5230,4801,1
65582,9348,615,9
65583,715,705,4
65584,2228,2349,1
65585,4781,3431,4
65586,8952,783,1
65587,5655,3066,9
65588,3049,4423,5
65589,1874,3310,7
65590,9422,1882,4
65591,1391,4829,3
65592,3176,277,6
65593,95,948,9
65594,6186,2826,1
65595,3184,3869,6
65596,9063,442,2
65597,2269,1875,6
65598,6946,3763,1
65599,4052,3403,5
65600,6104,1726,2
65601,1977,4618,8
65602,9317,1798,3
65603,2918,4925,5
65604,3083,2303,4
65605,8599,4525,4
65606,8919,2383,7
65607,6199,3865,5
65608,7534,2148,4
65609,9063,1834,9
65610,231,2845,2
65611,5529,4498,3
65612,9504,2413,6
65613,7875,4561,4
65614,4143,4907,8
65615,2926,4040,7
65616,6263,3875,5
65617,3696,3391,9
65618,8962,2455,1
65619,3472,720,4
65620,3998,4733,2
65621,1947,3234,1
65622,6479,2974,3
65623,7284,568,6
65624,6271,1687,3
65625,8271,3539,2
65626,968,1993,2
65627,4584,3530,6
65628,3633,4802,3
65629,6610,2882,1
65630,5074,797,3
65631,9031,3758,9
65632,7305,108,9
65633,2844,2051,3
65634,3131,1129,7
65635,8356,792,8
65636,5312,1743,2
65637,681,3475,4
65638,7918,3434,7
65639,2594,3502,9
65640,127,2226,2
65641,1705,1831,8
65642,6773,4331,4
65643,7829,943,8
65644,5823,2667,1
65645,9093,561,5
65646,5457,2982,3
65647,9890,3050,1
65648,703,3361,8
65649,6586,847,6
65650,9951,4680,3
65651,6405,4118,1
65652,1643,3603,1
65653,2827,2107,1
65654,8537,1091,7
65655,9602,4950,7
65656,6480,1043,8
65657,1909,4003,8
65658,5894,250,9
65659,6358,4811,8
65660,6225,4196,1
